title,sponsor,status,date,url,pdf_url,source,category,summary,text_content,analysis_status,created_at
The County Assemblies Pensions Scheme (senate Bill No. 14 Of 2024),Senate,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Assemblies%20Pensions%20Scheme%20%28Senate%20Bill%20No.%2014%20of%202024%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Assemblies%20Pensions%20Scheme%20%28Senate%20Bill%20No.%2014%20of%202024%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The County Assemblies Pensions Scheme (senate Bill No. 14 Of 2024). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Assemblies%20Pensions%20Scheme%20%28Senate%20Bill%20No.%2014%20of%202024%29.pdf,pending,2026-02-11T03:02:23.769795
"The Kenya Medical Research Institute Bill,2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/THE%20KENYA%20MEDICAL%20RESEARCH%20INSTITUTE%20BILL%2C2025%20%28Compressed%20Copy%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/THE%20KENYA%20MEDICAL%20RESEARCH%20INSTITUTE%20BILL%2C2025%20%28Compressed%20Copy%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Medical Research Institute Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/THE%20KENYA%20MEDICAL%20RESEARCH%20INSTITUTE%20BILL%2C2025%20%28Compressed%20Copy%29.pdf,pending,2026-02-11T03:02:29.300891
"The Kenya Roads (amendment) Bill, 2025 (national Assembly Bills No. 14)",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/THE%20KENYA%20ROADS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2014%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/THE%20KENYA%20ROADS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2014%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Roads (amendment) Bill, 2025 (national Assembly Bills No. 14). Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/THE%20KENYA%20ROADS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2014%29.pdf,pending,2026-02-11T03:02:29.301989
The County Governments Additional Allocations (no.2) Bill (senate Bill No. 8 Of 2025),Senate,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Governments%20Additional%20Allocations%20%28No.2%29%20Bill%20%28Senate%20Bill%20No.%208%20of%202025%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Governments%20Additional%20Allocations%20%28No.2%29%20Bill%20%28Senate%20Bill%20No.%208%20of%202025%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The County Governments Additional Allocations (no.2) Bill (senate Bill No. 8 Of 2025). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Governments%20Additional%20Allocations%20%28No.2%29%20Bill%20%28Senate%20Bill%20No.%208%20of%202025%29.pdf,pending,2026-02-11T03:02:29.302500
The County Allocation Of Revenue Bill (senate Bill No. 9 Of 2025),Senate,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Allocation%20of%20Revenue%20Bill%20%28Senate%20Bill%20No.%209%20of%202025%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Allocation%20of%20Revenue%20Bill%20%28Senate%20Bill%20No.%209%20of%202025%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The County Allocation Of Revenue Bill (senate Bill No. 9 Of 2025). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/The%20County%20Allocation%20of%20Revenue%20Bill%20%28Senate%20Bill%20No.%209%20of%202025%29.pdf,pending,2026-02-11T03:02:29.303224
"The Kenya Roads (amendment) Bill, 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20ROADS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2014%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20ROADS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2014%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Roads (amendment) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20ROADS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2014%29.pdf,pending,2026-02-11T03:02:29.303224
"The Kenya Medical Research Institute Bill,2025.",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20MEDICAL%20RESEARCH%20INSTITUTE%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20MEDICAL%20RESEARCH%20INSTITUTE%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Medical Research Institute Bill,2025.. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20MEDICAL%20RESEARCH%20INSTITUTE%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.303818
"The Plant Protection Bill,2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20PLANT%20PROTECTION%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20PLANT%20PROTECTION%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Plant Protection Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20PLANT%20PROTECTION%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.304424
"The National Addressing Bill,2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20NATIONAL%20ADDRESSING%20BILL%2C2025%20%282%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20NATIONAL%20ADDRESSING%20BILL%2C2025%20%282%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The National Addressing Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20NATIONAL%20ADDRESSING%20BILL%2C2025%20%282%29.pdf,pending,2026-02-11T03:02:29.304949
"The Sacco Societies (amendment) Bill,2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20SACCO%20SOCIETIES%20%28AMENDMENT%29%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20SACCO%20SOCIETIES%20%28AMENDMENT%29%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Sacco Societies (amendment) Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20SACCO%20SOCIETIES%20%28AMENDMENT%29%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.306084
"The Kenya School Of Law (amendment) Bill,2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20SCHOOL%20OF%20LAW%20%28AMENDMENT%29%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20SCHOOL%20OF%20LAW%20%28AMENDMENT%29%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya School Of Law (amendment) Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20SCHOOL%20OF%20LAW%20%28AMENDMENT%29%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.306711
"The Advocates (amendment) Bill,2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20ADVOCATES%20%28AMENDMENT%29%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20ADVOCATES%20%28AMENDMENT%29%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Advocates (amendment) Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20ADVOCATES%20%28AMENDMENT%29%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.307218
"The Micro And Small Enterprise (amendment) Bill, 2025 (national Assembly Bills No. 25).",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20MICRO%20AND%20SMALL%20ENTERPRISE%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2025%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20MICRO%20AND%20SMALL%20ENTERPRISE%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2025%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Micro And Small Enterprise (amendment) Bill, 2025 (national Assembly Bills No. 25).. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20MICRO%20AND%20SMALL%20ENTERPRISE%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2025%29.pdf,pending,2026-02-11T03:02:29.307218
"The Capital Markets (amendment) Bill, 2025 (national Assembly Bills No. 30).",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20CAPITAL%20MARKETS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2030%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20CAPITAL%20MARKETS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2030%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Capital Markets (amendment) Bill, 2025 (national Assembly Bills No. 30).. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20CAPITAL%20MARKETS%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2030%29.pdf,pending,2026-02-11T03:02:29.308738
"The Constitution Of Kenya (amendment) Bill, 2025 (national Assembly Bills No. 29).",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20CONSTITUTION%20OF%20KENYA%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2029%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20CONSTITUTION%20OF%20KENYA%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2029%29.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Constitution Of Kenya (amendment) Bill, 2025 (national Assembly Bills No. 29).. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20CONSTITUTION%20OF%20KENYA%20%28AMENDMENT%29%20BILL%2C%202025%20%28NATIONAL%20ASSEMBLY%20BILLS%20NO.%2029%29.pdf,pending,2026-02-11T03:02:29.309261
"The Kenya Institute Of Primate Research Bill, 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20INSTITUTE%20OF%20PRIMATE%20RESEARCH%20BILL%2C%202024.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20INSTITUTE%20OF%20PRIMATE%20RESEARCH%20BILL%2C%202024.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Institute Of Primate Research Bill, 2024. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/THE%20KENYA%20INSTITUTE%20OF%20PRIMATE%20RESEARCH%20BILL%2C%202024.pdf,pending,2026-02-11T03:02:29.309841
"The Judges' Retirement Benefits Bill,2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20JUDGES%27%20RETIREMENT%20BENEFITS%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20JUDGES%27%20RETIREMENT%20BENEFITS%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Judges' Retirement Benefits Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-06/THE%20JUDGES%27%20RETIREMENT%20BENEFITS%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.310970
"The Appropriation Bill,2025",National Assembly,Appropriation,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20APPROPRIATION%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20APPROPRIATION%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Appropriation Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-06/THE%20APPROPRIATION%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.311542
"The Equalisation Fund Appropriation Bill,2025",National Assembly,Appropriation,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20EQUALISATION%20FUND%20APPROPRIATION%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20EQUALISATION%20FUND%20APPROPRIATION%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Equalisation Fund Appropriation Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-06/THE%20EQUALISATION%20FUND%20APPROPRIATION%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.312142
"The Basic Education (amendment) Bill,2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20BASIC%20EDUCATION%20%28AMENDMENT%29%20BILL%2C2025.pdf,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20BASIC%20EDUCATION%20%28AMENDMENT%29%20BILL%2C2025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Basic Education (amendment) Bill,2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-06/THE%20BASIC%20EDUCATION%20%28AMENDMENT%29%20BILL%2C2025.pdf,pending,2026-02-11T03:02:29.312655
"The Health(amendment) Bill,2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20HEALTH%28AMENDMENT%29%20BILL%2C2024.pdf,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20HEALTH%28AMENDMENT%29%20BILL%2C2024.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Health(amendment) Bill,2024. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-06/THE%20HEALTH%28AMENDMENT%29%20BILL%2C2024.pdf,pending,2026-02-11T03:02:29.313780
"The Health (amendment) Bill (no.2), 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20HEALTH%20%28AMENDMENT%29%20BILL%20%28No.2%29%2C%202024.pdf,https://www.parliament.go.ke/sites/default/files/2025-06/THE%20HEALTH%20%28AMENDMENT%29%20BILL%20%28No.2%29%2C%202024.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Health (amendment) Bill (no.2), 2024. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-06/THE%20HEALTH%20%28AMENDMENT%29%20BILL%20%28No.2%29%2C%202024.pdf,pending,2026-02-11T03:02:29.314306
The County Assembly Services (amendment) Bill (senate Bill No. 34 Of 2023),Senate,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/The%20County%20Assembly%20Services%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2034%20of%202023%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/The%20County%20Assembly%20Services%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2034%20of%202023%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The County Assembly Services (amendment) Bill (senate Bill No. 34 Of 2023). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/The%20County%20Assembly%20Services%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2034%20of%202023%29.pdf,pending,2026-02-11T03:02:29.314904
"The Crops (amendment) Bill, 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Crops%20%28Amendment%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Crops%20%28Amendment%29%20Bill%2C%202025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Crops (amendment) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/The%20Crops%20%28Amendment%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:02:29.315413
"The Kenya Information And Communications (amendment) Bill, 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Kenya%20Information%20and%20Communications%20%28amendment%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Kenya%20Information%20and%20Communications%20%28amendment%29%20Bill%2C%202025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Information And Communications (amendment) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/The%20Kenya%20Information%20and%20Communications%20%28amendment%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:02:29.315938
"The Public Finance Management (amendment) Bill, 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Public%20Finance%20Management%20%28Amendment%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Public%20Finance%20Management%20%28Amendment%29%20Bill%2C%202025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Public Finance Management (amendment) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/The%20Public%20Finance%20Management%20%28Amendment%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:02:29.316463
"The Provisional Collection Of Taxes And Duties (repeal) Bill, 2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Provisional%20Collection%20of%20Taxes%20and%20Duties%20%28Repeal%29%20Bill%2C%202025_1.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Provisional%20Collection%20of%20Taxes%20and%20Duties%20%28Repeal%29%20Bill%2C%202025_1.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Provisional Collection Of Taxes And Duties (repeal) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/The%20Provisional%20Collection%20of%20Taxes%20and%20Duties%20%28Repeal%29%20Bill%2C%202025_1.pdf,pending,2026-02-11T03:02:35.489174
"The Provisional Collection Of Taxes And Duties (repeal) Bill, 2025.",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Provisional%20Collection%20of%20Taxes%20and%20Duties%20%28Repeal%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/The%20Provisional%20Collection%20of%20Taxes%20and%20Duties%20%28Repeal%29%20Bill%2C%202025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Provisional Collection Of Taxes And Duties (repeal) Bill, 2025.. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/The%20Provisional%20Collection%20of%20Taxes%20and%20Duties%20%28Repeal%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:02:35.489174
The Finance Bill 2025,National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/THE%20FINANCE%20BILL%202025%20%28Compressed%20Copy%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/THE%20FINANCE%20BILL%202025%20%28Compressed%20Copy%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The Finance Bill 2025. Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/THE%20FINANCE%20BILL%202025%20%28Compressed%20Copy%29.pdf,pending,2026-02-11T03:02:35.490183
The Energy (amendment) Bill (senate Bill No. 42 Of 2023),Senate,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Energy%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2042%20of%202023%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Energy%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2042%20of%202023%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The Energy (amendment) Bill (senate Bill No. 42 Of 2023). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Energy%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2042%20of%202023%29.pdf,pending,2026-02-11T03:02:35.490690
The County Public Finance Laws (amendment) Bill (senate Bill No. 39 Of 2023),Senate,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20County%20Public%20Finance%20Laws%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2039%20of%202023%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20County%20Public%20Finance%20Laws%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2039%20of%202023%29.pdf,National Assembly Bills,Legislative,Bill before Parliament: The County Public Finance Laws (amendment) Bill (senate Bill No. 39 Of 2023). Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20County%20Public%20Finance%20Laws%20%28Amendment%29%20Bill%20%28Senate%20Bill%20No.%2039%20of%202023%29.pdf,pending,2026-02-11T03:02:35.496820
"The Kenya Roads (amendment)(no.2) Bill, 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Kenya%20Roads%20%28Amendment%29%28No.2%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Kenya%20Roads%20%28Amendment%29%28No.2%29%20Bill%2C%202025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Kenya Roads (amendment)(no.2) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Kenya%20Roads%20%28Amendment%29%28No.2%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:02:35.497340
The Elections Offences (amendment) (no.2) Bill 2024,National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Elections%20Offences%20%28Amendment%29%20%28No.2%29%20Bill%202024.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Elections%20Offences%20%28Amendment%29%20%28No.2%29%20Bill%202024.pdf,National Assembly Bills,Legislative,Bill before Parliament: The Elections Offences (amendment) (no.2) Bill 2024. Source: National Assembly Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Elections%20Offences%20%28Amendment%29%20%28No.2%29%20Bill%202024.pdf,pending,2026-02-11T03:02:35.498473
"The Value Added Tax (amendment) Bill, 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Value%20Added%20Tax%20%28Amendment%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Value%20Added%20Tax%20%28Amendment%29%20Bill%2C%202025.pdf,National Assembly Bills,Legislative,"Bill before Parliament: The Value Added Tax (amendment) Bill, 2025. Source: National Assembly Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Value%20Added%20Tax%20%28Amendment%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:02:35.499263
