run,cached,step,type,request_id,ip_addr,full_url,url,documentURL,is_secure,method,host,frame_id,responseCode,request_type,load_ms,ttfb_ms,load_start,load_start_float,bytesIn,objectSize,objectSizeUncompressed,expires,cacheControl,contentType,contentEncoding,socket,protocol,dns_start,dns_end,connect_start,connect_end,ssl_start,ssl_end,initiator,initiator_line,initiator_column,initiator_function,initiator_type,priority,initial_priority,bytesOut,score_cache,score_cdn,score_gzip,score_cookies,score_keep-alive,score_compress,dns_ms,connect_ms,ssl_ms,gzip_total,gzip_save,image_total,image_save,cache_time,cdn_provider,created,netlog_id,final_base_page,is_base_page,load_end,ttfb_start,ttfb_end,download_start,download_end,download_ms,all_start,all_end,all_ms,index,number,cpu.EvaluateScript,cpu.v8.compile,cpu.FunctionCall,cpuTime,renderBlocking,socket_group,http2_stream_id,http2_stream_dependency,http2_stream_weight,http2_stream_exclusive,tls_version,tls_resumed,tls_next_proto,tls_cipher_suite,server_port,
2,0,Step_3,3,13DF25BA0B5183F45BCF3707091AC33E,172.67.195.87,https://www.civiceducationkenya.com/legislative-tracker,/legislative-tracker,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,403,Document,208.00,205.00,"7,602.00","7,602.00",3802,3802,6157,,,text/html,zstd,970,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192e1271d1393ce,0,15240,,script,Highest,Highest,5107,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,7600,1075,0,0,"7,810.00","7,602.00","7,807.00","7,807.00","7,810.00",3.00,"7,602.00","7,810.00",208.00,7,8,1,0,0,2.00,,,,,,,,,,,,
2,0,Step_3,3,287528.31,172.67.195.87,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192e26f2d4c3241,/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192e26f2d4c3241,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,281.00,205.00,"7,863.00","7,863.00",79699,79699,220100,,"private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0",application/javascript,zstd,970,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/legislative-tracker,0,6114,,script,Low,Low,4996,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,7861,1101,0,0,"8,144.00","7,863.00","8,068.00","8,068.00","8,144.00",76.00,"7,863.00","8,144.00",281.00,8,9,9,5,835,848.00,non_blocking,,,,,,,,,,,
2,0,Step_3,3,287528.32,172.67.195.87,https://www.civiceducationkenya.com/favicon.ico,/favicon.ico,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,304,Image,255.00,255.00,"8,176.00","8,176.00",0,0,152126,,"public, max-age=14400, must-revalidate",,,970,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192e26f2d4c3241,1,95393,fA,script,High,Low,4984,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,8175,1115,0,0,"8,431.00","8,176.00","8,431.00","8,431.00","8,431.00",0.00,"8,176.00","8,431.00",255.00,9,10,,,,,,,,,,,,,,,,
2,0,Step_3,3,287528.34,172.67.195.87,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/fo/1005415413:1783717220:-2RMY1R3ma8wrxXtjSjRy-cTPmPG8ip_JcAmMoepQ_w/a192e26f2d4c3241/jh5vTdk6B32GSsPKeUGvfanBXNwBRAHI4923cErDpK8-1783721279-1.2.1.1-7ntoZyqEuZfCerLtQxAsCdiAd5cA.WlN_WQRpEPBuhVYKufGOdrtLMNC8dE97Lhi,/cdn-cgi/challenge-platform/h/g/fo/1005415413:1783717220:-2RMY1R3ma8wrxXtjSjRy-cTPmPG8ip_JcAmMoepQ_w/a192e26f2d4c3241/jh5vTdk6B32GSsPKeUGvfanBXNwBRAHI4923cErDpK8-1783721279-1.2.1.1-7ntoZyqEuZfCerLtQxAsCdiAd5cA.WlN_WQRpEPBuhVYKufGOdrtLMNC8dE97Lhi,,1,POST,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,XHR,242.00,215.00,"8,364.00","8,364.00",27952,27952,101272,,,text/plain,zstd,970,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/orchestrate/chl_page/v1?ray=a192e26f2d4c3241,2,63536,pD,script,High,High,5992,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,8363,1137,0,0,"8,606.00","8,364.00","8,579.00","8,579.00","8,606.00",27.00,"8,364.00","8,606.00",242.00,10,11,,,,,,,,,,,,,,,,
2,0,Step_3,3,287528.35,172.67.195.87,https://www.civiceducationkenya.com/favicon.ico,/favicon.ico,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,304,Other,253.00,248.00,"8,441.00","8,441.00",25168,25168,152126,,"public, max-age=14400, must-revalidate",image/vnd.microsoft.icon,br,970,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,High,High,4999,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,8439,1142,0,0,"8,694.00","8,441.00","8,689.00","8,689.00","8,694.00",5.00,"8,441.00","8,694.00",253.00,11,12,,,,,,,,,,,,,,,,
2,0,Step_3,3,7FF8AB4C43892D5E957EBC21EE882690,104.18.95.41,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/vr70w/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/vr70w/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,,1,GET,challenges.cloudflare.com,E46AD763103626C93EAF6F0EF33678BB,200,Document,716.00,189.00,"8,656.00","8,656.00",98378,98378,256515,,"private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0",text/html,br,1157,h3,"8,655.00","8,655.00","8,655.00","8,655.00","8,655.00","8,829.00",https://challenges.cloudflare.com/turnstile/v0/g/73f5d73b1f13/api.js?onload=Jdvdh0&render=explicit,0,55668,I,script,Highest,Highest,2617,-1,100,100,0,100,-1,0.00,0.00,174.00,99955,0,,,,Cloudflare,8656,1158,0,0,"9,372.00","8,656.00","8,845.00","8,845.00","9,372.00",527.00,"8,655.00","9,372.00",890.00,12,13,18,14,1473,"1,504.00",,,,,,,,,,,,
2,0,Step_3,3,287528.38,104.18.95.41,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/fo/1109849240:1783717222:TNXY4k-0leOKGwlzvwe-60T2U8LQ3OaWL9s0EAoEvPw/a192e2758fa252ad/wK0v6YdMPu8zktnD9FRZjPljO4gtxodsjkXMTEdl4To-1783721280-1.2.1.1-3LRACMmFJiDfH4hvrOCFFdlsjGd1xJhasXM5SsPA89TqMq3UPpXCWo3PABdVyBM9,/cdn-cgi/challenge-platform/h/g/fo/1109849240:1783717222:TNXY4k-0leOKGwlzvwe-60T2U8LQ3OaWL9s0EAoEvPw/a192e2758fa252ad/wK0v6YdMPu8zktnD9FRZjPljO4gtxodsjkXMTEdl4To-1783721280-1.2.1.1-3LRACMmFJiDfH4hvrOCFFdlsjGd1xJhasXM5SsPA89TqMq3UPpXCWo3PABdVyBM9,,1,POST,challenges.cloudflare.com,E46AD763103626C93EAF6F0EF33678BB,200,XHR,848.00,317.00,"9,685.00","9,685.00",321933,321933,489848,,,text/plain,br,1157,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/vr70w/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,0,227594,SA,script,High,High,3787,0,100,100,0,100,-1,-1.00,-1.00,-1.00,323147,0,,,0.00,Cloudflare,9681,1180,0,0,"10,533.00","9,685.00","10,002.00","10,002.00","10,533.00",531.00,"9,685.00","10,533.00",848.00,13,14,,,,,,,,,,,,,,,,
2,0,Step_3,3,287528.41,104.18.95.41,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/pat/a192e2758fa252ad/1783721281929/a20dfa86400c56313e243cf6b1202077901c6380a59fa7d29ef47748c9a1c03a/e429lstDdlnj84b,/cdn-cgi/challenge-platform/h/g/pat/a192e2758fa252ad/1783721281929/a20dfa86400c56313e243cf6b1202077901c6380a59fa7d29ef47748c9a1c03a/e429lstDdlnj84b,,1,GET,challenges.cloudflare.com,C31E41B78BC9ADA59E2D0138B347CF40,401,Fetch,180.00,178.00,"10,842.00","10,842.00",1,1,1,,,text/plain,,1157,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/legislative-tracker,,,,script,High,High,1885,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,10840,1206,0,0,"11,022.00","10,842.00","11,020.00","11,020.00","11,022.00",2.00,"10,842.00","11,022.00",180.00,14,15,,,,,,,,,,,,,,,,
2,0,Step_3,3,287528.43,104.18.95.41,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/ci/a192e2758fa252ad/1783721281929/0mIUI2aZif0fzmz,/cdn-cgi/challenge-platform/h/g/ci/a192e2758fa252ad/1783721281929/0mIUI2aZif0fzmz,,1,GET,challenges.cloudflare.com,E46AD763103626C93EAF6F0EF33678BB,200,Image,180.00,176.00,"11,281.00","11,281.00",1760,1760,1760,,,image/png,,1157,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/vr70w/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,0,168712,dr,script,Low,Low,2671,0,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,1760,0.00,Cloudflare,11280,1229,0,0,"11,461.00","11,281.00","11,457.00","11,457.00","11,461.00",4.00,"11,281.00","11,461.00",180.00,15,16,,,,,non_blocking,,,,,,,,,,,
2,0,Step_3,3,287528.46,104.18.95.41,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/fo/1109849240:1783717222:TNXY4k-0leOKGwlzvwe-60T2U8LQ3OaWL9s0EAoEvPw/a192e2758fa252ad/wK0v6YdMPu8zktnD9FRZjPljO4gtxodsjkXMTEdl4To-1783721280-1.2.1.1-3LRACMmFJiDfH4hvrOCFFdlsjGd1xJhasXM5SsPA89TqMq3UPpXCWo3PABdVyBM9,/cdn-cgi/challenge-platform/h/g/fo/1109849240:1783717222:TNXY4k-0leOKGwlzvwe-60T2U8LQ3OaWL9s0EAoEvPw/a192e2758fa252ad/wK0v6YdMPu8zktnD9FRZjPljO4gtxodsjkXMTEdl4To-1783721280-1.2.1.1-3LRACMmFJiDfH4hvrOCFFdlsjGd1xJhasXM5SsPA89TqMq3UPpXCWo3PABdVyBM9,,1,POST,challenges.cloudflare.com,E46AD763103626C93EAF6F0EF33678BB,200,XHR,459.00,423.00,"12,336.00","12,336.00",39667,39667,114225,,,text/plain,br,1157,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/vr70w/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,0,227594,SA,script,High,High,3790,0,100,100,0,100,-1,-1.00,-1.00,-1.00,40206,0,,,0.00,Cloudflare,12335,1247,0,0,"12,795.00","12,336.00","12,759.00","12,759.00","12,795.00",36.00,"12,336.00","12,795.00",459.00,16,17,,,,,,,,,,,,,,,,
3,0,Step_1,3,35C4F62C52EF03AC6C193F68A88888D8,104.21.68.122,https://www.civiceducationkenya.com/,/,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Document,327.00,265.00,402.00,402.00,3524,3524,8681,,"public, max-age=300, must-revalidate",text/html,zstd,140,h3,-7.00,170.00,170.00,170.00,170.00,394.00,https://analytics.ahrefs.com/analytics.js,,,,script,Highest,Highest,2185,-1,100,56,0,100,-1,177.00,0.00,224.00,5924,2567,,,,Cloudflare,8,132,1,1,729.00,402.00,667.00,667.00,729.00,62.00,-7.00,729.00,728.00,0,1,13,0,1,14.00,,,,,,,,,,,,
3,0,Step_1,3,288414.4,104.21.68.122,https://www.civiceducationkenya.com/lovable-uploads/60eebae9-7ca2-4cb0-823d-bcecccb0027f.png,/lovable-uploads/60eebae9-7ca2-4cb0-823d-bcecccb0027f.png,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"1,282.00",278.00,699.00,699.00,73085,73085,73085,,"public, max-age=14400, must-revalidate",image/png,,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,61,,,parser,High,High,2182,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,73085,"-16,050.00",Cloudflare,698,175,0,0,"1,981.00",699.00,977.00,977.00,"1,981.00","1,004.00",699.00,"1,981.00","1,282.00",1,2,,,,,non_blocking,,,,,,,,,,,
3,0,Step_1,3,288414.17,104.21.68.122,https://www.civiceducationkenya.com/assets/index-CO7dj8PB.css,/assets/index-CO7dj8PB.css,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Stylesheet,"1,199.00",430.00,736.00,736.00,53526,53526,366495,,"public, max-age=14400, must-revalidate",text/css,br,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,157,,,parser,Highest,Highest,2074,50,100,100,0,100,-1,-1.00,-1.00,-1.00,55928,0,,,"14,400.00",Cloudflare,734,205,0,0,"1,935.00",736.00,"1,166.00","1,166.00","1,935.00",769.00,736.00,"1,935.00","1,199.00",2,3,,,,,blocking,,,,,,,,,,,
3,0,Step_1,3,288414.16,104.21.68.122,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,/assets/index-O80M7bll.js,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Script,"2,680.00",611.00,737.00,737.00,1427041,1427041,5852232,,"public, max-age=14400, must-revalidate",application/javascript,br,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,156,,,parser,High,High,2029,50,100,100,0,100,-1,-1.00,-1.00,-1.00,1430272,0,,,"14,400.00",Cloudflare,733,199,0,0,"3,417.00",737.00,"1,348.00","1,348.00","3,417.00","2,069.00",737.00,"3,417.00","2,680.00",3,4,,,628,628.00,non_blocking,,,,,,,,,,,
3,0,Step_1,3,288414.11,104.21.68.122,https://www.civiceducationkenya.com/manifest.json,/manifest.json,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Manifest,265.00,264.00,913.00,913.00,805,805,2557,,"public, max-age=0, must-revalidate",application/json,br,190,h3,-1.00,-1.00,697.00,697.00,697.00,906.00,https://www.civiceducationkenya.com/,77,,,parser,Medium,Medium,1861,-1,100,100,0,100,-1,-1.00,0.00,209.00,3187,0,,,,Cloudflare,703,181,0,0,"1,178.00",913.00,"1,177.00","1,177.00","1,178.00",1.00,697.00,"1,178.00",474.00,4,5,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.3,172.64.145.22,https://analytics.ahrefs.com/analytics.js,/analytics.js,,1,GET,analytics.ahrefs.com,1BEFA98AC81CC0648BCAA4805D274574,200,Script,184.00,182.00,"1,057.00","1,057.00",2692,2692,6947,,max-age=14400,text/javascript,gzip,228,h3,697.00,872.00,862.00,862.00,862.00,"1,046.00",https://www.civiceducationkenya.com/,6,,,parser,Low,Low,1894,50,100,100,0,100,-1,175.00,0.00,184.00,2692,0,,,"7,195.00",Cloudflare,696,162,0,0,"1,241.00","1,057.00","1,239.00","1,239.00","1,241.00",2.00,697.00,"1,241.00",543.00,5,6,3,0,2,5.00,potentially_blocking,,,,,,,,,,,
3,0,Step_1,3,288414.18,104.18.28.167,https://cdn.gpteng.co/gptengineer.js,/gptengineer.js,,1,GET,cdn.gpteng.co,1BEFA98AC81CC0648BCAA4805D274574,200,Script,401.00,401.00,"1,268.00","1,268.00",0,0,,"Sat, 11 Jul 2026 02:08:43 GMT","public, max-age=14400",application/javascript,,230,HTTP/2,735.00,911.00,911.00,"1,084.00","1,084.00","1,268.00",https://www.civiceducationkenya.com/,163,,,parser,High,High,1954,-1,100,-1,0,100,-1,176.00,173.00,184.00,,,,,,Cloudflare,735,211,0,0,"1,669.00","1,268.00","1,669.00","1,669.00","1,669.00",0.00,735.00,"1,669.00",934.00,6,7,,,,,non_blocking,pm/https://cdn.gpteng.co <https://civiceducationkenya.com same_site>,1,0,220,1,TLS 1.3,False,h2,4865,443,
3,0,Step_1,3,288414.20,172.64.145.22,https://analytics.ahrefs.com/api/event,/api/event,,1,POST,analytics.ahrefs.com,1BEFA98AC81CC0648BCAA4805D274574,200,XHR,421.00,421.00,"1,426.00","1,426.00",31,31,11,,,application/json,gzip,251,h3,-1.00,-1.00,"1,240.00","1,240.00","1,240.00","1,419.00",https://analytics.ahrefs.com/analytics.js,0,2920,a,script,High,High,2122,0,100,100,0,100,-1,-1.00,0.00,179.00,307,0,,,0.00,Cloudflare,1246,243,0,0,"1,847.00","1,426.00","1,847.00","1,847.00","1,847.00",0.00,"1,240.00","1,847.00",600.00,7,8,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.2,192.178.54.168,https://www.googletagmanager.com/gtag/js?id=G-744W89SF53,/gtag/js?id=G-744W89SF53,,1,GET,www.googletagmanager.com,1BEFA98AC81CC0648BCAA4805D274574,200,Script,"1,239.00",386.00,"1,442.00","1,442.00",164898,164898,485952,"Fri, 10 Jul 2026 22:08:43 GMT","private, max-age=900",application/javascript,zstd,225,HTTP/2,695.00,867.00,867.00,"1,065.00","1,065.00","1,441.00",https://www.civiceducationkenya.com/,5,,,parser,Low,Low,1939,0,100,-1,0,100,-1,172.00,198.00,376.00,,,,,900.00,Google,693,149,0,0,"2,681.00","1,442.00","1,828.00","1,828.00","2,681.00",853.00,695.00,"2,681.00","1,985.00",8,9,46,20,143,209.00,potentially_blocking,https://www.googletagmanager.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
3,0,Step_1,3,288414.21,142.251.47.14,https://www.google-analytics.com/g/collect?v=2&tid=G-744W89SF53&gtm=45je6781h1v9251411452za200zd9251411452&_p=1783721322633&gcd=13l3l3l3l1l1&npa=0&dma=0&are=1&cid=1809457354.1783721325&frm=0&pscdl=noapi&rcb=7&sr=393x851&uaa=arm&uab=64&uafvl=%2520Not%2520A%253BBrand%3B99%7CChromium%3B145.0.0.0%7CGoogle%2520Chrome%3B145.0.0.0&uam=Model&uamb=1&uap=Android&uapv=10&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938468~118826209~118897920~118897930~119027224~119724321&sid=1783721324&sct=1&seg=0&dl=https%3A%2F%2Fwww.civiceducationkenya.com%2F&dt=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=2868,/g/collect?v=2&tid=G-744W89SF53&gtm=45je6781h1v9251411452za200zd9251411452&_p=1783721322633&gcd=13l3l3l3l1l1&npa=0&dma=0&are=1&cid=1809457354.1783721325&frm=0&pscdl=noapi&rcb=7&sr=393x851&uaa=arm&uab=64&uafvl=%2520Not%2520A%253BBrand%3B99%7CChromium%3B145.0.0.0%7CGoogle%2520Chrome%3B145.0.0.0&uam=Model&uamb=1&uap=Android&uapv=10&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938468~118826209~118897920~118897930~119027224~119724321&sid=1783721324&sct=1&seg=0&dl=https%3A%2F%2Fwww.civiceducationkenya.com%2F&dt=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=2868,,1,POST,www.google-analytics.com,1BEFA98AC81CC0648BCAA4805D274574,204,Fetch,381.00,381.00,"3,870.00","3,870.00",0,0,,"Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate",text/plain,,272,HTTP/2,"2,870.00","3,298.00","3,299.00","3,499.00","3,499.00","3,870.00",https://www.googletagmanager.com/gtag/js?id=G-744W89SF53,239,390,pd,script,High,High,4042,-1,100,-1,0,100,-1,428.00,200.00,371.00,,,,,,Google,2870,257,0,0,"4,251.00","3,870.00","4,251.00","4,251.00","4,251.00",0.00,"2,870.00","4,251.00","1,380.00",9,10,,,,,,https://www.google-analytics.com <https://civiceducationkenya.com same_site>,1,0,220,1,TLS 1.3,False,h2,4865,443,
